id,date,storename,score,texto
978,2016-06-10 16:53:37,pali,0.267904,Precios bajos siempre que buenooo
979,2016-06-10 16:55:30,pali,0.0,PRECIOS BAJOS SIEMPRE  solo en pali   saaaa
980,2016-06-10 17:02:40,pali,0.0,Precios bajos siempre
981,2016-06-10 17:03:00,pali,0.358074,Precios bajos siempre....mamá lucha!!!
982,2016-06-10 17:03:53,pali,0.0,Precios bajos siempre
983,2016-06-10 17:07:33,pali,0.320481,Precios bajos siempre en pali
984,2016-06-10 17:12:42,pali,0.0,Precios bajos siempre
985,2016-06-10 17:19:07,pali,0.0,Presios bajos siempre
986,2016-06-10 17:33:14,pali,0.0,Precios bajos siempre
987,2016-06-10 17:34:48,pali,0.0,Precios bajos siempre
988,2016-06-10 17:38:01,pali,0.0,Precios bajos siempre
989,2016-06-10 17:44:26,pali,0.0,precios bajos siempre mama lucha
990,2016-06-10 18:02:55,pali,0.349445,#Mamalucha
991,2016-06-10 18:12:06,pali,0.212251,Precios mas bajo siempre
992,2016-06-10 18:13:18,pali,0.0,K rico yo quiero
993,2016-06-10 18:16:16,pali,0.0,Receta mamá lucha
994,2016-06-10 18:20:47,pali,0.0,Precios bajos siempre...
995,2016-06-10 18:22:39,pali,0.430041,Precios bajos siempre !!!
996,2016-06-10 18:31:30,pali,0.0,Receta mamá lucha
997,2016-06-10 18:32:35,pali,0.349445,#mamalucha
998,2016-06-10 18:37:43,pali,0.349445,#Mamalucha
999,2016-06-10 18:39:54,pali,0.0,#RecetaMamáLucha
1000,2016-06-10 18:41:33,pali,0.349445,#MamaLucha
1001,2016-06-10 18:46:18,maxipali,0.55869,"Hola señores vi hace una semana una pantalla led supermatic de 32\"""" en 95000 mil colones y pienso comprarla el jueves todavia la tienen al publico a ese mismo precio"
1002,2016-06-10 19:05:51,pali,0.0,Precios bajos siempre
1003,2016-06-10 19:30:05,pali,0.881283,Q rico receta receta receta ????
1004,2016-06-10 19:36:07,pali,0.0,PRECIOS BAJOS SIEMPRE
1005,2016-06-10 19:37:56,pali,0.0,Ricos
1006,2016-06-10 19:38:59,pali,0.0,PrecioS bajo siempre
1007,2016-06-10 19:41:47,pali,0.36878,Y con la comodidad  de los precios es más fácil preparar  estas recetas. Se ven riquísimos.
1008,2016-06-10 19:45:22,pali,0.212082,Precios Bajos Siempre en todos los  palis y mas cerca de su casa
1009,2016-06-10 19:50:21,pali,0.0,Precios bajos siempre
1010,2016-06-10 19:50:55,pali,0.0,Precios bajos siempre
1011,2016-06-10 19:51:09,pali,-0.307435,Me encantan los tacos pero no soporto el pollo asi que los hago con carne mechada
1012,2016-06-10 19:52:37,pali,0.762713,Que ricos se ven
1013,2016-06-10 20:22:41,pali,0.786451,Hola Memo Cuevas LaLey
1014,2016-06-10 20:23:47,pali,0.586642,Precios bajos siempre! 17 años comprando semanalmente el diario en pali lo demuestra
1015,2016-06-10 20:35:09,pali,0.0,Precios bajos siempre
1016,2016-06-10 20:51:24,pali,0.0,PRECIOS BAJOS SIEMPRE 
1017,2016-06-10 20:52:18,pali,0.320481,Precios  bajos  siempre  en pali
1018,2016-06-10 20:53:43,pali,0.0,MmmmReceta....
1019,2016-06-10 21:39:11,pali,0.0,Joaquin Viquez Campos mmmmmm!!!!
1020,2016-06-10 21:52:34,pali,0.0,Precios bajos siempre
1021,2016-06-10 22:04:22,pali,0.0,Que ricos
1022,2016-06-10 22:12:57,pali,0.0,Precios bajos siempre
1023,2016-06-10 22:52:41,pali,0.0,Precios bajos siempre
1024,2016-06-10 23:35:35,pali,0.0,Prescios bajos siempre en Pali.
1025,2016-06-10 23:57:42,pali,0.0,Precios bajos siempre...
1026,2016-06-11 00:35:43,pali,0.449975,Precios Bajos Siempre!!
1027,2016-06-11 07:59:04,pali,0.0,PRECIOS BAJOS SIEMPRE
1028,2016-06-11 08:16:05,maxipali,0.353797,"Buenos días
Los edredones que tamaño tienen"
1029,2016-06-11 08:46:09,pali,0.396054,Precios bajos siemprer!!
1030,2016-06-11 08:53:51,maxipali,0.311706,Quiero saber cuando llevan las impresoras canon a rio claro de golfito gracias
1031,2016-06-11 11:03:40,masxmenos,0.0,Lucrecia Salazar Monge
1032,2016-06-11 11:50:28,pali,0.0,Precios bajos siempre
1033,2016-06-11 12:06:48,vindi,0.0,1 _0 ganamos
1034,2016-06-11 12:48:59,vindi,0.0,Alberto Monge
1035,2016-06-11 12:49:23,vindi,-0.279908,5 a 0 gana Colombia.. la triste realidad...
1036,2016-06-11 12:49:25,vindi,0.20102,Vamos
1037,2016-06-11 14:48:40,maxipali,0.308588,Ya tienen pantallas la weting haus en maxi pali de san Rafael de alajuela pa
1038,2016-06-11 14:58:45,maxipali,-0.388823,Sólo a los padres de esos 3 cantones nada mas?y en el resto del país los papás no cuentan para ustedes?
1039,2016-06-11 15:05:48,masxmenos,-0.970626,Ay qué dolor #penesalcarbon
1040,2016-06-11 15:34:51,vindi,0.424907,Pura vida!
1041,2016-06-11 16:11:12,masxmenos,0.0,Ruby Ram hay que hacerla
1042,2016-06-11 16:16:42,vindi,0.0,Colombia 2 -Costa Rica 0. Y eso porque Colombia va a jugar con la banca.
1043,2016-06-11 16:25:39,vindi,0.0,Alberto Monge jale
1044,2016-06-11 16:51:30,pali,-0.761586,Lastima q es hasta el 12. 
1045,2016-06-11 17:53:35,maxipali,0.624624,Buenas las pantallas tiene. Para WiFi
1046,2016-06-11 17:58:23,vindi,0.0,3 a 0 gana colombiano costa rica
1047,2016-06-11 18:54:09,pali,0.0,Precios bajos siempre
1048,2016-06-11 20:13:08,pali,0.30264,Manzanas.. Ricas y frescas como siempre en pali..
1049,2016-06-11 20:51:29,pali,0.628665,Manzanas rojas y jugosas
1050,2016-06-11 21:00:26,pali,0.0,Tomates
1051,2016-06-11 21:25:58,pali,0.0,Tomates
1052,2016-06-11 21:26:54,pali,0.323734,Manzanas  gala
1053,2016-06-11 21:33:50,pali,0.0,Son manzanas
1054,2016-06-11 21:44:40,pali,0.0,Manzana
1055,2016-06-11 22:10:06,pali,0.0,Manzanas
1056,2016-06-11 22:23:37,pali,0.3829,Entre manzana y /o tomate
1057,2016-06-11 22:30:43,pali,0.740336,Manzana roja son dulces y ricas
1058,2016-06-11 22:40:33,pali,0.236823,Mangos
1059,2016-06-11 22:56:51,pali,0.0,Manzanas
1060,2016-06-11 23:00:18,pali,0.294984,"Dicen q son frutas, pero parecen tomates entonces yo diría q son manzanas"
1061,2016-06-11 23:02:56,pali,0.0,Manzanas
1062,2016-06-11 23:34:03,pali,0.460708,Manzana gala  bajos precios como  siempre en pali
1063,2016-06-12 07:42:45,pali,0.0,Manzanas
1064,2016-06-12 08:34:41,pali,0.0,Manzana
1065,2016-06-12 10:04:23,pali,0.0,Manzanas
1066,2016-06-12 10:19:45,pali,0.407461,Manzanas lo mejor sólo en pali ya
1067,2016-06-12 10:48:50,pali,0.0,Mannzanasque rico
1068,2016-06-12 10:56:52,pali,0.751705,Manzanas gala ricas y nutritivas
1069,2016-06-12 11:31:36,maxipali,0.0,Estos articulos la impresora se puede conseguir en maxipali de San Francisco?
1070,2016-06-12 13:43:19,pali,0.0,Es  manzana
1071,2016-06-12 14:45:37,pali,0.615402,Manzana. Rica y fresca...
1072,2016-06-12 16:07:55,pali,-0.781142,Las tima que por que no lo dejan más tiempo porque es el mercado más barato y sólo los pobres podemo ir a pali es el único  que se a cuerda de los pobre gracias
1073,2016-06-12 18:35:06,pali,0.0,#loqueelmundoocupa #melvin #pali 
1074,2016-06-12 18:54:00,maxipali,0.0,"Usualmente no realizo comentarios por aquí, pero el MaxiPali de Guápiles tiene 10 cajas de las cuales 5 están abiertas y más lentas no pueden ser... será que dan la talla para el día del padre o van a aplicar tortuguismo a todos los clientes también? Mejor 5 eficientes que 10 cerradas.. o mejor aún, 10 cajas abiertas y eficientes. Así es como se pierden los clientes, aburridos de esperar. Ocupan personal eficiente."
1075,2016-06-12 19:00:21,pali,0.0,#RecetasDeMamáLucha
1076,2016-06-12 19:03:17,pali,0.780237,Manzanas que ricoo
1077,2016-06-12 19:13:43,pali,0.25244,#Recetas de Mamá Lucha
1078,2016-06-12 19:19:17,masxmenos,0.602357,"Buenas noches, los queques que venden ustedes pueden decorarlos, algo sencillo, me explico...el queque que escoja puede agregarle letras o un emblema o nombre...graciasss"
1079,2016-06-13 10:30:53,pali,0.0,#RecetasDeMamáLucha
1080,2016-06-13 10:59:24,pali,0.0,Manzanas
1081,2016-06-13 11:00:00,vindi,0.931819,Hoy el Chef Daniel Vargas te trae una receta nueva: queque vegetariano de chocolate y vino tinto
1082,2016-06-13 11:59:52,pali,0.34178,#RecetaDeMamaLucha
1083,2016-06-13 12:20:13,pali,0.0,# Receta De Mamá  Lucha
1084,2016-06-13 14:14:23,pali,0.0,#receta mamá lucha
1085,2016-06-13 15:16:35,masxmenos,0.214037,VALOR
1086,2016-06-13 15:23:44,masxmenos,0.84238,"Buen día, gracias por escribirnos. Con el fin de poder ayudarte con tu consulta me puedes indicar cual de nuestras sucursales visitas? para poderte brindar el número y así puedas consultar sobre existencias y precio."
1087,2016-06-13 15:31:49,masxmenos,0.566471,Saludos =)
1088,2016-06-13 15:36:07,masxmenos,0.907748,"Buen día, me puedes indicar en cual de nuestras sucursales visitas?"
1089,2016-06-13 15:42:18,masxmenos,0.0,"Cargo, metro centro?"
1090,2016-06-13 15:47:30,masxmenos,0.608792,Jose Brenes Puedes consultar llamando al 2591-5045
1091,2016-06-13 15:58:30,pali,0.331196,Receta  mama lucha
1092,2016-06-13 16:21:41,pali,0.336209,Manzanas y chiles dulces .
1093,2016-06-13 18:51:05,pali,-0.449539,"Srs. supermercado Pali, mi nombre es Cynthia Chanto Aguilar, el dia sabado 04 de junio procedi a ir al Pali de Llorente de Tibas a hacer mis compras, cuando terminaron de cobrar todo lo que compre, y pasaron mi tarjeta de debito del BNCR el sistema de ustedes dio un error, y me bloquearon el monto en mi tarjeta, 3 horas dure en ese lugar para que me ayudaran con el problema, ya que segun el encargado del BNCR si me hicieron el rebajo y hasta dio numero de autorizacion, en fin la  negligencia del encargado de ese supermercado llamado Diego Chaves me dice que ustedes tienen un protocolo para enviar a Tesoreria para que hagan la reversion del monto bloqueado,  ese mismo sabado el envia un correo a la direccion de Coordinadores de tesoeria indicando lo siguiente LA SIGUIENTE TRANSACCION NUMERO 05028 SE ABORTO YA QUE AL PASAR LA TARJETA NO SE CORO PUES TENEMOS PROBLEMAS CON EL SISTEMA , si bien es cierto ese dia no pude suministrar el estado de cuenta donde aparece el monto bloqueado, el lunes 06 de junio envio un correo con la informacion que faltaba, como no me resolvian , el miercoles envio otro correo consultando sobre mi caso  y el Sr. David Bolaños contesta consultandole a Diego Chaves sobre mi caso y le dice que por favor me ayuden, cual es mi sorpresa que el Sr. Chaves se fue de vacaciones y no dejo el tramite mio a nadie, el jueves me llama el Sr Bryan Mora y me dice que me va a ayudar con mi caso pero ya hoy es lunes 13 de junio, o sea, han pasado 9 dias y un tramite que segun Diego Chaves duraba 24 horas no lo pueden arreglar 
Srs TESORERIA de Pali, necesito que alguien me ayude con mi problema,"
1094,2016-06-13 19:15:31,pali,0.0,#RecetaDeMamáLucha
1095,2016-06-13 20:19:59,pali,0.91149,Que bueno que hay personas asi y que lindo ver una empresa que se sienta orgullosos de sus colaboradores ...
1096,2016-06-14 10:24:52,pali,0.0,asi la derecha
1097,2016-06-14 15:33:39,pali,0.0,#RecetaDeMamaLucha.
1098,2016-06-14 15:54:19,masxmenos,0.0,Jacqueline Zepeda vea
1099,2016-06-14 16:16:05,masxmenos,0.0,Gabriela 
1100,2016-06-14 17:19:22,pali,0.0,"Buenas tardes, llevo un buen rato tratando de comunicarme con Pali Ipis y nadie contesta, llamo al número que está en el tiquete de caja, pero nada, entonces para que colocan ese número al cliente?"
1101,2016-06-14 17:33:04,masxmenos,-0.844825,Necesito hacer esooooooo
1102,2016-06-14 18:24:53,pali,0.259802,No tenian unas papayas mas lindas jjjj
1103,2016-06-14 19:08:12,pali,0.517275,Se me mueven para ambos lados pero si no me equivoco se mueve de izquierda a derecha espero estar bien
1104,2016-06-14 19:48:46,masxmenos,0.643194,Ofertas para mañana
1105,2016-06-14 20:02:48,vindi,0.0,Lilliana Murillo Zúñiga
1106,2016-06-14 20:04:09,masxmenos,-0.744116,En la web no aparece el panfleto para mañana
1107,2016-06-14 20:10:11,vindi,0.936101,Qué delicia !!!
1108,2016-06-14 20:12:30,vindi,0.0,Lilliana Murillo Zúñiga
1109,2016-06-14 20:47:26,masxmenos,0.730966,Voy a compar el diario
1110,2016-06-14 20:59:23,masxmenos,0.0,Tatiana Espinoza 
1111,2016-06-14 21:01:51,masxmenos,0.0,Gabi Rodriguez David Rodriguez Zuñiga
1112,2016-06-14 21:03:04,masxmenos,0.201735,Adriel Vargas Guevara
1113,2016-06-14 21:04:20,masxmenos,0.946604,"Muy buenos los precios de miercoles frescos, gracias por ponerlo temprano"
1114,2016-06-14 21:05:11,masxmenos,0.871202,"También gracias por poner verduras y frutas en promoción,gracias"
1115,2016-06-14 21:28:09,masxmenos,0.0,Sandra Brenes
1116,2016-06-14 21:38:30,masxmenos,-0.447445,Arianna Serrano pechuga sin hueso y la molida barata
1117,2016-06-14 21:59:15,masxmenos,0.303467,Por Dios!! Que delicia!!!! 
1118,2016-06-14 22:02:18,masxmenos,0.755287,Nuria Vindas Vargas mami esto es lo de mañana
1119,2016-06-14 22:07:37,masxmenos,0.0,Roxana FC
1120,2016-06-14 22:14:53,masxmenos,0.979524,Que buenas ofertas muchas gracias
1121,2016-06-14 22:17:25,masxmenos,0.223943,Ana Isabel Garrido Roldán
1122,2016-06-14 22:25:41,masxmenos,0.926404,"Mmm que rico, buena idea!"
1123,2016-06-14 22:28:15,masxmenos,0.306193,Cindy Chaves :P
1124,2016-06-14 22:32:55,masxmenos,0.0,Magda Morales Laura Morales Adriana Morales Morales
1125,2016-06-14 22:37:47,masxmenos,0.80468,Podría ser como cena para inaugurar mi nuevo hogar 
1126,2016-06-14 23:03:23,masxmenos,0.477269,Gracias 
1127,2016-06-15 04:59:14,masxmenos,0.0,Alvaro Gonzalez
1128,2016-06-15 07:34:52,masxmenos,0.205437,Milagros
1129,2016-06-15 08:00:00,vindi,0.435467,Escalante te lleva con un acompañante a una cena en The Beer Factory Escazú. Para participar sólo tenés que publicar una captura de pantalla con tu escenario perfecto para tomarte una cerveza artesanal Escalante.
1130,2016-06-15 08:13:16,vindi,-0.322051,Negro
1131,2016-06-15 08:20:23,vindi,0.941603,El mejor momento y ojalá para compartirlo con mi guapa Sil
1132,2016-06-15 08:32:03,masxmenos,0.757655,Miércoles frescos Max
1133,2016-06-15 09:30:09,vindi,0.817576,aquí seria genial claro después de haber comido en TheBeerFactory
1134,2016-06-15 09:53:44,masxmenos,0.0,Chalo S. Sánchez
1135,2016-06-15 10:32:04,masxmenos,0.206512,Te encantara =)
1136,2016-06-15 10:32:15,masxmenos,0.0,Les encantara =)
1137,2016-06-15 10:32:18,masxmenos,0.0,Les encantara =)
1138,2016-06-15 10:32:19,masxmenos,0.0,Les encantara =)
1139,2016-06-15 10:32:21,masxmenos,0.0,Les encantara =)
1140,2016-06-15 10:32:52,masxmenos,0.420563,"Les encantaran, son deliciosos =)"
1141,2016-06-15 10:33:12,masxmenos,-0.324361,Ya se encuentran en nuestro muro las ofertas =)
1142,2016-06-15 10:45:13,vindi,0.0,Maristela Jimenez
1143,2016-06-15 11:02:22,pali,0.408414,"Te compartimos la receta:
Torta de vegetales:
Ingredientes
4 huevos
¾ de taza de cebolla picadita
1 taza de espinaca fresca cortada
0.1 kilogramos de queso 
2 dientes de ajo finamente picados
1/2 taza de tomates en cubos pequeños
Sal y pimienta al gusto
1 cucharada de vinagre 
1 cucharada de aceite

Preparación:
En una sartén coloca la cucharada de aceite y calienta a fuego medio. Añade la cebolla y cocina durante 3 minutos o hasta que esté tierna. Mezcla frecuentemente. Agrega el ajo y coloca la espinaca, agrega la sal y pimienta. Revuelve y cocina durante 2 o 3 minutos o hasta que la espinaca se ablande ligeramente. Añade los tomates escurridos y el vinagre. Mezcla.

Bate los huevos mézclalo con el queso y vierte de manera uniforme sobre la mezcla de espinaca. Reduce el fuego a medio-bajo. Tapa el sartén. Cocina durante 10 minutos o hasta que la parte superior de la tortilla esté casi cuajada. Mientras tanto, precalienta el horno a 180ºC .
Destapa el sartén y coloca en el horno, durante 2 minutos o sólo hasta que la parte superior cuaje. Corte en 4 triángulos y ¡Listo!"
1144,2016-06-15 11:02:24,pali,0.408414,"Te compartimos la receta:
Torta de vegetales:
Ingredientes
4 huevos
¾ de taza de cebolla picadita
1 taza de espinaca fresca cortada
0.1 kilogramos de queso 
2 dientes de ajo finamente picados
1/2 taza de tomates en cubos pequeños
Sal y pimienta al gusto
1 cucharada de vinagre 
1 cucharada de aceite

Preparación:
En una sartén coloca la cucharada de aceite y calienta a fuego medio. Añade la cebolla y cocina durante 3 minutos o hasta que esté tierna. Mezcla frecuentemente. Agrega el ajo y coloca la espinaca, agrega la sal y pimienta. Revuelve y cocina durante 2 o 3 minutos o hasta que la espinaca se ablande ligeramente. Añade los tomates escurridos y el vinagre. Mezcla.

Bate los huevos mézclalo con el queso y vierte de manera uniforme sobre la mezcla de espinaca. Reduce el fuego a medio-bajo. Tapa el sartén. Cocina durante 10 minutos o hasta que la parte superior de la tortilla esté casi cuajada. Mientras tanto, precalienta el horno a 180ºC .
Destapa el sartén y coloca en el horno, durante 2 minutos o sólo hasta que la parte superior cuaje. Corte en 4 triángulos y ¡Listo!"
1145,2016-06-15 11:02:25,pali,0.408414,"Te compartimos la receta:
Torta de vegetales:
Ingredientes
4 huevos
¾ de taza de cebolla picadita
1 taza de espinaca fresca cortada
0.1 kilogramos de queso 
2 dientes de ajo finamente picados
1/2 taza de tomates en cubos pequeños
Sal y pimienta al gusto
1 cucharada de vinagre 
1 cucharada de aceite

Preparación:
En una sartén coloca la cucharada de aceite y calienta a fuego medio. Añade la cebolla y cocina durante 3 minutos o hasta que esté tierna. Mezcla frecuentemente. Agrega el ajo y coloca la espinaca, agrega la sal y pimienta. Revuelve y cocina durante 2 o 3 minutos o hasta que la espinaca se ablande ligeramente. Añade los tomates escurridos y el vinagre. Mezcla.

Bate los huevos mézclalo con el queso y vierte de manera uniforme sobre la mezcla de espinaca. Reduce el fuego a medio-bajo. Tapa el sartén. Cocina durante 10 minutos o hasta que la parte superior de la tortilla esté casi cuajada. Mientras tanto, precalienta el horno a 180ºC .
Destapa el sartén y coloca en el horno, durante 2 minutos o sólo hasta que la parte superior cuaje. Corte en 4 triángulos y ¡Listo!"
1146,2016-06-15 11:02:27,pali,0.408414,"Te compartimos la receta:
Torta de vegetales:
Ingredientes
4 huevos
¾ de taza de cebolla picadita
1 taza de espinaca fresca cortada
0.1 kilogramos de queso 
2 dientes de ajo finamente picados
1/2 taza de tomates en cubos pequeños
Sal y pimienta al gusto
1 cucharada de vinagre 
1 cucharada de aceite

Preparación:
En una sartén coloca la cucharada de aceite y calienta a fuego medio. Añade la cebolla y cocina durante 3 minutos o hasta que esté tierna. Mezcla frecuentemente. Agrega el ajo y coloca la espinaca, agrega la sal y pimienta. Revuelve y cocina durante 2 o 3 minutos o hasta que la espinaca se ablande ligeramente. Añade los tomates escurridos y el vinagre. Mezcla.

Bate los huevos mézclalo con el queso y vierte de manera uniforme sobre la mezcla de espinaca. Reduce el fuego a medio-bajo. Tapa el sartén. Cocina durante 10 minutos o hasta que la parte superior de la tortilla esté casi cuajada. Mientras tanto, precalienta el horno a 180ºC .
Destapa el sartén y coloca en el horno, durante 2 minutos o sólo hasta que la parte superior cuaje. Corte en 4 triángulos y ¡Listo!"
1147,2016-06-15 11:02:28,pali,0.408414,"Te compartimos la receta:
Torta de vegetales:
Ingredientes
4 huevos
¾ de taza de cebolla picadita
1 taza de espinaca fresca cortada
0.1 kilogramos de queso 
2 dientes de ajo finamente picados
1/2 taza de tomates en cubos pequeños
Sal y pimienta al gusto
1 cucharada de vinagre 
1 cucharada de aceite

Preparación:
En una sartén coloca la cucharada de aceite y calienta a fuego medio. Añade la cebolla y cocina durante 3 minutos o hasta que esté tierna. Mezcla frecuentemente. Agrega el ajo y coloca la espinaca, agrega la sal y pimienta. Revuelve y cocina durante 2 o 3 minutos o hasta que la espinaca se ablande ligeramente. Añade los tomates escurridos y el vinagre. Mezcla.

Bate los huevos mézclalo con el queso y vierte de manera uniforme sobre la mezcla de espinaca. Reduce el fuego a medio-bajo. Tapa el sartén. Cocina durante 10 minutos o hasta que la parte superior de la tortilla esté casi cuajada. Mientras tanto, precalienta el horno a 180ºC .
Destapa el sartén y coloca en el horno, durante 2 minutos o sólo hasta que la parte superior cuaje. Corte en 4 triángulos y ¡Listo!"
1148,2016-06-15 11:02:57,pali,0.395626,"Disfrutá la receta:

Pollo relleno en guacamole
Ingredientes:
3 aguacates
1/2 pieza de cebolla picada finamente para el guacamole
3 tomates cortados en cubitos para el guacamole
3 piezas de chile serrano picado finamente, para el guacamole
1 cucharada de cilantro picado finamente, para el guacamole
1/2 taza de jugo de limón para el guacamole
1/2 cucharadita de sal para el guacamole
1/4 de cucharadita de pimienta para el guacamole
4 piezas de pechuga de pollo
1/2 cucharadita de sal para las pechugas
1/4 de taza de harina
1 huevo
1/2 taza de pan molido
1/4 de taza de queso 
1/4 de taza de aceite

Preparación:
Para el guacamole, mezcla todos los ingredientes en un recipiente e incorpora bien hasta que quede cremoso, sazona y reserva. Extiende las pechugas sobre una tabla y agrega sal por ambos lados. Coloca 3 cucharadas de guacamole en el dextremo de cada pechuga y enrolla. Asegura si es necesario con un palillo, cuidando que no se salga el guacamole. En recipientes diferentes, coloca la harina, el huevo y el pan molido combínalo con el queso. Pasa las pechugas con cuidado por la harina, luego por el huevo quitando el exceso, y al último por el pan molido.
En una sartén calienta el aceite y fríe cada pechuga a fuego medio hasta que estén cocidas por dentro y doraditas por fuera."
1149,2016-06-15 11:07:08,pali,0.956683,Gracias por tu amable comentario :D
1150,2016-06-15 11:08:35,pali,0.477269,Gracias
1151,2016-06-15 11:10:08,pali,0.913544,Estamos para servirte :D
1152,2016-06-15 11:28:26,pali,0.477269,Gracias
1153,2016-06-15 11:59:56,vindi,0.789333,"Genial para una buena hamburger con mi amor, Lilliana Barquero"
1154,2016-06-15 12:16:09,masxmenos,0.0,Patri Granados
1155,2016-06-15 12:42:13,vindi,0.25705,el #3
1156,2016-06-15 13:13:24,pali,0.359913,Para ambos lados
1157,2016-06-15 13:29:54,vindi,0.641714,Relax!
1158,2016-06-15 13:32:53,masxmenos,0.0,Bueno por el momento se me antoja el tequila 
1159,2016-06-15 14:08:32,vindi,0.387416,En la playa
1160,2016-06-15 14:47:12,vindi,0.0,Delicioso
1161,2016-06-15 14:57:21,pali,0.82529,"Hacia dentro eso es lo que pude ver ,,jjjj"
1162,2016-06-15 15:25:00,vindi,0.0,Luis Garro T vos el 4
1163,2016-06-15 15:35:05,vindi,0.378493,100%
1164,2016-06-15 16:26:23,masxmenos,0.0,Marco Cordero
1165,2016-06-15 16:38:38,vindi,0.554739,Negro y es toda la verdad jiji
1166,2016-06-15 16:53:55,masxmenos,0.892971,Q rico hay q hacerlo
1167,2016-06-15 17:47:11,masxmenos,0.0,Jessica Arrieta
1168,2016-06-15 17:51:55,masxmenos,0.0,Paulo Campos Chaves
1169,2016-06-15 19:31:31,masxmenos,0.0,Jacky Castillo
1170,2016-06-15 19:53:41,vindi,0.0,Daniela Quirós Ávila
1171,2016-06-15 21:03:45,vindi,0.92811,Qué rico una Escalante y qué mejor que en el CRBF!!
1172,2016-06-15 21:04:02,vindi,0.427483,Puro RELAX
1173,2016-06-15 21:35:38,masxmenos,-0.869701,"No se me apatese, no lo veo gourmet, no se ve bien!!"
1174,2016-06-15 21:54:49,vindi,0.340632,Apenas para celebrar nuestro aniversario de bodas
1175,2016-06-15 21:56:19,masxmenos,-0.302064,Adriana Zamora Yaha Ochoa Jose Fallas vean la delicia 
1176,2016-06-15 22:14:24,vindi,0.0,En la playita
1177,2016-06-15 23:04:23,masxmenos,0.705131,Se ve y debe saber delicioso
1178,2016-06-15 23:08:35,vindi,0.954154,"Amo la playa, nada más rico que una birrita y en compañía! "
1179,2016-06-15 23:30:32,vindi,0.0,#ArtesanalEscalante
1180,2016-06-15 23:43:28,vindi,0.73607,Voy x un capuccino
1181,2016-06-16 00:07:47,vindi,0.350372,El expresso
1182,2016-06-16 03:21:26,vindi,0.842942,Exelente combinacion para acompañar una #CervesaArtesanalEscalante ? apenas para el papito de la casa Javi Castro :-D gracias a #Vindi
1183,2016-06-16 06:35:44,vindi,0.0,Q dura decisión pero aquí está mi lugar elegido!!
1184,2016-06-16 07:33:38,pali,0.0,Ambos lados
1185,2016-06-16 08:16:22,vindi,0.203066,Demasiada exelentente la combinacion perfecta
1186,2016-06-16 08:21:27,vindi,0.368715,Definitivamente cappuccino Mauricio Porras!!!
1187,2016-06-16 09:09:37,vindi,0.633586,¿5 alarmas? :O
1188,2016-06-16 09:09:51,vindi,0.710283,¡5 minutos más son deliciosos!
1189,2016-06-16 09:18:13,vindi,0.0,Y haata más jajaja
1190,2016-06-16 09:34:22,vindi,0.0,En la playita
1191,2016-06-16 09:42:00,vindi,0.721755,Que mejor lugar para tomarnos una Cerveza Artesanal Escalante que en la playa porque los buenos amigos también se llevan a pasear porque yo siempre ando en todo lado con mi Cerveza Artesanal Escalante
1192,2016-06-16 09:42:50,masxmenos,0.478175,Gracias por tu observación =)
1193,2016-06-16 09:47:53,vindi,0.591816,"Que rico que es tomar 
Cerveza Artesanal
Pero aun mas elegante
Si es cerveza Escalante"
1194,2016-06-16 10:24:44,maxipali,0.0,Me encanta MAXIPALI.Tambien seria bueno que pusieran las ofertas de la semana..Mis saludos..
1195,2016-06-16 11:06:08,maxipali,0.927439,Buenos días Norma! Muchas gracias por su recomendación y preferencia. Saludos!!
1196,2016-06-16 11:14:36,vindi,0.0,:P
1197,2016-06-16 11:15:14,vindi,0.468446,A eso le llamamos reloj biológico Alcira :D
1198,2016-06-16 13:10:53,maxipali,0.597847,Es mi supermercado  de compras.  No tengo queja alguna. 
1199,2016-06-16 13:26:35,pali,0.0,De izquierda a derecha. Y de derecha a izquierda
1200,2016-06-16 14:40:11,masxmenos,0.781928,Wow MMMM
1201,2016-06-16 15:14:49,vindi,0.677382,Entre expreso y entero!
1202,2016-06-16 15:49:30,pali,-0.7206,Yo había comentado no se que se hizo mi comentario
1203,2016-06-16 16:30:13,pali,0.0,D isquierda a derecha.
1204,2016-06-16 16:43:43,vindi,0.0,Entero! ?
1205,2016-06-16 17:50:36,masxmenos,0.0,Yassiny Esquivel Salazar
1206,2016-06-16 18:36:13,vindi,0.277687,Abraham ud cual es jajaja
1207,2016-06-16 18:46:42,vindi,0.0,(Y)
1208,2016-06-16 19:31:57,vindi,-0.322051,Negro
1209,2016-06-16 19:50:58,vindi,0.809564,"Chicos vean! Kimberly Quesada G, Jean Carlo Quesada, Kenneth Quesada Garro y Jonathan Quesada"
1210,2016-06-17 06:30:00,vindi,0.786001,Si sos experto en cerveza y te encanta probar nuevas cosas te traemos el viernes de fiesta al estilo artesanal.
1211,2016-06-17 07:25:10,vindi,0.0,Capuccino jajajaja
1212,2016-06-17 08:20:42,vindi,0.0,Justin Murray
